virus_tax_id,tax_id,superkingdom,class,order,family,subfamily,genus,species,no rank,,,,
1081702,55634,Eukaryota,Liliopsida,Dioscoreales,Dioscoreaceae,NA,Dioscorea,Dioscorea communis,root;Magnoliopsida;Spermatophyta;Tracheophyta;cellular organisms;Euphyllophyta;Mesangiospermae;Embryophyta,,,,
1081702,63459,Eukaryota,NA,Caryophyllales,Chenopodiaceae,Chenopodioideae,Chenopodium,Chenopodium quinoa,Pentapetalae;root;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;cellular organisms;eudicotyledons;Gunneridae;Embryophyta;Mesangiospermae,,,,
99000,9443,Eukaryota,Mammalia,Primates,NA,NA,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
99000,9534,Eukaryota,Mammalia,Primates,Cercopithecidae,Cercopithecinae,Chlorocebus,Chlorocebus aethiops,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Teleostomi;Euteleostomi;Boreoeutheria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Vertebrata,,,,
99000,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1489714,7176,Eukaryota,Insecta,Diptera,Culicidae,Culicinae,Culex,Culex quinquefasciatus,root;Opisthokonta;Protostomia;Dicondylia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Culex pipiens complex;Ecdysozoa;cellular organisms,,,,
1926501,7198,Eukaryota,Insecta,Diptera,Psychodidae,Phlebotominae,NA,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;cellular organisms,,,,
1634914,4460,Eukaryota,Liliopsida,Alismatales,Araceae,Aroideae,Colocasia,Colocasia esculenta,root;Magnoliopsida;Euphyllophyta;Tracheophyta;cellular organisms;Spermatophyta;Embryophyta;Mesangiospermae,,,,
178354,4460,Eukaryota,Liliopsida,Alismatales,Araceae,Aroideae,Colocasia,Colocasia esculenta,root;Magnoliopsida;Euphyllophyta;Tracheophyta;cellular organisms;Spermatophyta;Embryophyta;Mesangiospermae,,,,
303300,4460,Eukaryota,Liliopsida,Alismatales,Araceae,Aroideae,Colocasia,Colocasia esculenta,root;Magnoliopsida;Euphyllophyta;Tracheophyta;cellular organisms;Spermatophyta;Embryophyta;Mesangiospermae,,,,
1721090,443805,Eukaryota,Actinopteri,Gadiformes,Moridae,NA,Pseudophycis,NA,root;Opisthokonta;Clupeocephala;Osteoglossocephalai;Paracanthomorphacea;Zeiogadaria;Gadariae;Ctenosquamata;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Neoteleostei;Eurypterygia;Deuterostomia;Acanthomorphata;cellular organisms,,,,
1623310,1623310,Viruses,Ellioviricetes,Bunyavirales,Peribunyaviridae,NA,Orthobunyavirus,Tataguine orthobunyavirus,root;Tataguine virus;Riboviria,,,,
28871,41262,Eukaryota,Mammalia,Rodentia,Muridae,Gerbillinae,Tatera,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;cellular organisms;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria,,,,
142102,6689,Eukaryota,Malacostraca,Decapoda,Penaeidae,NA,Penaeus,Penaeus vannamei,root;Opisthokonta;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;cellular organisms,,,,
1672384,1672384,Viruses,Ellioviricetes,Bunyavirales,Arenaviridae,NA,Reptarenavirus,Ordinary reptarenavirus,Tavallinen suomalainen mies virus;root;Riboviria,,,,
2419940,4442,Eukaryota,NA,Ericales,Theaceae,NA,Camellia,Camellia sinensis,root;Magnoliopsida;Spermatophyta;asterids;Tracheophyta;Euphyllophyta;cellular organisms;eudicotyledons;Gunneridae;Pentapetalae;Embryophyta;Mesangiospermae,,,,
2419939,4442,Eukaryota,NA,Ericales,Theaceae,NA,Camellia,Camellia sinensis,root;Magnoliopsida;Spermatophyta;asterids;Tracheophyta;Euphyllophyta;cellular organisms;eudicotyledons;Gunneridae;Pentapetalae;Embryophyta;Mesangiospermae,,,,
2169737,383670,Eukaryota,NA,Cucurbitales,Cucurbitaceae,NA,Telfairia,Telfairia occidentalis,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;fabids;Magnoliopsida;Euphyllophyta;rosids;cellular organisms;Embryophyta;Mesangiospermae,,,,
321302,399302,Eukaryota,Bivalvia,Veneroida,Tellinidae,NA,Angulus,Angulus tenuis,root;Opisthokonta;Lophotrochozoa;Protostomia;Eumetazoa;cellular organisms;Bilateria,,,,
400394,84866,Eukaryota,NA,Gentianales,Apocynaceae,Asclepiadoideae,Telosma,Telosma cordata,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;Magnoliopsida;Euphyllophyta;asterids;cellular organisms;lamiids;Embryophyta;Mesangiospermae,,,,
64293,8847,Eukaryota,Aves,Anseriformes,Anatidae,Anserinae,Anser,Anser sp.,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;unclassified Anser;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
1628899,3750,Eukaryota,NA,Rosales,Rosaceae,Amygdaloideae,Malus,Malus domestica,root;Pentapetalae;Tracheophyta;Spermatophyta;eudicotyledons;Gunneridae;fabids;Magnoliopsida;Euphyllophyta;rosids;cellular organisms;Embryophyta;Mesangiospermae,,,,
173707,1314,Bacteria,Bacilli,Lactobacillales,Streptococcaceae,NA,Streptococcus,Streptococcus pyogenes,root;Terrabacteria group;cellular organisms,,,,
1288358,27717,Eukaryota,Actinopteri,Cypriniformes,Cyprinidae,NA,Tinca,Tinca tinca,root;Opisthokonta;Osteoglossocephalai;Otophysi;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Clupeocephala;cellular organisms,,,,
273347,7157,Eukaryota,Insecta,Diptera,Culicidae,NA,NA,NA,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
1508712,27663,Eukaryota,Mammalia,Chiroptera,Phyllostomidae,Stenodermatinae,Uroderma,Uroderma bilobatum,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
2293307,2293307,Viruses,NA,NA,NA,NA,NA,Tentweb spider associated circular virus 1,root;unclassified viruses;unclassified ssDNA viruses;unclassified DNA viruses,,,,
2108549,1912919,Eukaryota,Insecta,Blattodea,NA,NA,NA,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Termitoidae;Dictyoptera;cellular organisms,,,,
2108550,1912919,Eukaryota,Insecta,Blattodea,NA,NA,NA,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Termitoidae;Dictyoptera;cellular organisms,,,,
2108551,1912919,Eukaryota,Insecta,Blattodea,NA,NA,NA,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Termitoidae;Dictyoptera;cellular organisms,,,,
2108552,1912919,Eukaryota,Insecta,Blattodea,NA,NA,NA,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Termitoidae;Dictyoptera;cellular organisms,,,,
118140,9823,Eukaryota,Mammalia,NA,Suidae,NA,Sus,Sus scrofa,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;Cetartiodactyla,,,,
1561226,101699,Eukaryota,NA,Testudines,Testudinidae,NA,Testudo,Testudo horsfieldii,root;Opisthokonta;Dipnotetrapodomorpha;Archelosauria;Sauropsida;Tetrapoda;Amniota;Sauria;Euteleostomi;Bilateria;Teleostomi;Durocryptodira;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Vertebrata,,,,
89464,86976,Eukaryota,NA,Testudines,Testudinidae,NA,Testudo,Testudo hermanni,root;Opisthokonta;Dipnotetrapodomorpha;Archelosauria;Sauropsida;Tetrapoda;Amniota;Euteleostomi;Sauria;Bilateria;Teleostomi;Durocryptodira;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms;Vertebrata,,,,
35319,135448,Eukaryota,Aves,Passeriformes,Ploceidae,Ploceinae,Ploceus,Ploceus cucullatus,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
1908804,9850,Eukaryota,Mammalia,NA,Cervidae,NA,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
756285,3164,Eukaryota,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA,Tetraselmis,NA,root;cellular organisms,,,,
754070,748148,Eukaryota,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,NA,Tetraselmis,Tetraselmis viridis,root;cellular organisms,,,,
981335,330834,Bacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,Tetrasphaera,Tetrasphaera jenkinsii,root;Terrabacteria group;cellular organisms,,,,
1712389,3465,Eukaryota,NA,Ranunculales,Papaveraceae,NA,NA,NA,root;Magnoliopsida;Tracheophyta;Euphyllophyta;cellular organisms;Spermatophyta;Embryophyta;Mesangiospermae,,,,
1554501,1562770,Eukaryota,Mammalia,Chiroptera,Pteropodidae,Pteropodinae,Pteropus,Pteropus sp.,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms;unclassified Pteropus,,,,
469660,137583,Bacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,NA,Thalassomonas,NA,root;cellular organisms,,,,
469660,280483,Bacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,NA,Thalassotalea,Thalassotalea loyana,root;cellular organisms,,,,
1591444,208016,Eukaryota,Insecta,Lepidoptera,Notodontidae,Thaumetopoeinae,Thaumetopoea,Thaumetopoea pityocampa,root;Opisthokonta;Dicondylia;Ecdysozoa;Panarthropoda;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Eumetazoa;Obtectomera,,,,
1307119,9796,Eukaryota,Mammalia,Perissodactyla,Equidae,NA,Equus,Equus caballus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;cellular organisms;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia,,,,
12124,10036,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,Mesocricetus,Mesocricetus auratus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
12124,10090,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Mus,Mus musculus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
12127,10090,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Mus,Mus musculus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
204729,10036,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,Mesocricetus,Mesocricetus auratus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
204729,10090,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Mus,Mus musculus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
204729,10116,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Rattus,Rattus norvegicus,root;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Opisthokonta;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
204711,10090,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Mus,Mus musculus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
1770613,56493,Eukaryota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,Thelephora,Thelephora terrestris,root;Opisthokonta;Agaricomycetes incertae sedis;cellular organisms,,,,
1126885,1094508,Bacteria,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,NA,Thermoanaerobacterium,Thermoanaerobacterium saccharolyticum,root;Terrabacteria group;Thermoanaerobacterium saccharolyticum JW/SL-YS485;cellular organisms,,,,
1115696,2263,Archaea,Thermococci,Thermococcales,Thermococcaceae,NA,Thermococcus,NA,root;cellular organisms,,,,
1115696,35749,Archaea,Thermococci,Thermococcales,Thermococcaceae,NA,Thermococcus,Thermococcus sp.,root;unclassified Thermococcus;cellular organisms,,,,
292639,2271,Archaea,Thermoprotei,Thermoproteales,Thermoproteaceae,NA,Thermoproteus,Thermoproteus tenax,root;TACK group;cellular organisms,,,,
10479,2271,Archaea,Thermoprotei,Thermoproteales,Thermoproteaceae,NA,Thermoproteus,Thermoproteus tenax,root;TACK group;cellular organisms,,,,
1352230,300852,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Terrabacteria group;cellular organisms;Thermus thermophilus HB8,,,,
1352230,1220595,Bacteria,Bacilli,Bacillales,Bacillaceae,NA,Geobacillus,Geobacillus kaustophilus,root;Terrabacteria group;cellular organisms;Geobacillus kaustophilus NBRC 102445,,,,
1352230,1337888,Bacteria,Bacilli,Bacillales,Bacillaceae,NA,Geobacillus,Geobacillus kaustophilus,Geobacillus kaustophilus GBlys;root;Terrabacteria group;cellular organisms,,,,
407392,300852,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Terrabacteria group;cellular organisms;Thermus thermophilus HB8,,,,
699370,262724,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Thermus thermophilus HB27;Terrabacteria group;cellular organisms,,,,
1714273,274,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Terrabacteria group;cellular organisms,,,,
466051,274,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Terrabacteria group;cellular organisms,,,,
1714272,274,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Terrabacteria group;cellular organisms,,,,
466052,274,Bacteria,Deinococci,Thermales,Thermaceae,NA,Thermus,Thermus thermophilus,root;Terrabacteria group;cellular organisms,,,,
197772,57247,Eukaryota,Aves,Psittaciformes,Psittacidae,NA,Psittacus,Psittacus erithacus,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archelosauria;Archosauria;Sauria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Saurischia;Gnathostomata;Deuterostomia;cellular organisms,,,,
197772,382670,Eukaryota,Aves,Psittaciformes,Psittacidae,NA,Psittacus,Psittacus erithacus,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archelosauria;Archosauria;Sauria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Saurischia;Gnathostomata;Deuterostomia;cellular organisms,,,,
1980529,36801,Eukaryota,Mammalia,Eulipotyphla,Soricidae,Crocidurinae,Crocidura,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
274584,124036,Eukaryota,Sordariomycetes,Microascales,Ceratocystidaceae,NA,Berkeleyomyces,Berkeleyomyces basicola,root;Opisthokonta;leotiomyceta;sordariomyceta;cellular organisms;saccharomyceta,,,,
1654356,50557,Eukaryota,Insecta,NA,NA,NA,NA,NA,root;Opisthokonta;Mandibulata;Protostomia;Ecdysozoa;Panarthropoda;Eumetazoa;Pancrustacea;cellular organisms;Bilateria,,,,
1654356,1481724,Eukaryota,NA,NA,Psalteriomonadidae,NA,Monopylocystis,Monopylocystis minor,root;cellular organisms;Tetramitia;Eutetramitia,,,,
1819305,58271,Eukaryota,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Culicoides,NA,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
1819305,1819548,Eukaryota,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Culicoides,Culicoides histrio,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
1352511,547450,Eukaryota,Liliopsida,Poales,Poaceae,Panicoideae,Paspalum,Paspalum setaceum,root;Tracheophyta;Spermatophyta;PACMAD clade;Magnoliopsida;Euphyllophyta;cellular organisms;Embryophyta;commelinids;Mesangiospermae,,,,
11569,6941,Eukaryota,Arachnida,Ixodida,Ixodidae,Rhipicephalinae,Rhipicephalus,Rhipicephalus microplus,root;Opisthokonta;Ecdysozoa;Protostomia;Bilateria;Panarthropoda;Eumetazoa;cellular organisms,,,,
11569,10026,Eukaryota,Mammalia,Rodentia,Cricetidae,Cricetinae,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
11569,10144,Eukaryota,Mammalia,Rodentia,Caviidae,NA,Cavia,Cavia cutleri,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Glires;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
11569,34610,Eukaryota,Arachnida,Ixodida,Ixodidae,Amblyomminae,Amblyomma,Amblyomma variegatum,root;Opisthokonta;Protostomia;Ecdysozoa;Panarthropoda;cellular organisms;Eumetazoa;Bilateria,,,,
11569,34631,Eukaryota,Arachnida,Ixodida,Ixodidae,Rhipicephalinae,Rhipicephalus,Rhipicephalus appendiculatus,root;Opisthokonta;Ecdysozoa;Protostomia;Bilateria;Panarthropoda;Eumetazoa;cellular organisms,,,,
11569,210652,Eukaryota,Mammalia,Carnivora,Herpestidae,NA,Mungos,Mungos mungo,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
83810,704621,Eukaryota,Insecta,Lepidoptera,Limacodidae,NA,Thosea,NA,root;Opisthokonta;Dicondylia;Ecdysozoa;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Panarthropoda;Eumetazoa;Apoditrysia;cellular organisms,,,,
1980493,9378,Eukaryota,Mammalia,Eulipotyphla,Soricidae,Crocidurinae,Suncus,Suncus murinus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1941233,146804,Eukaryota,Insecta,Thysanoptera,Thripidae,Thripinae,Echinothrips,Echinothrips americanus,root;Opisthokonta;Dicondylia;Ecdysozoa;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa,,,,
1941234,146804,Eukaryota,Insecta,Thysanoptera,Thripidae,Thripinae,Echinothrips,Echinothrips americanus,root;Opisthokonta;Dicondylia;Ecdysozoa;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa,,,,
1941237,146804,Eukaryota,Insecta,Thysanoptera,Thripidae,Thripinae,Echinothrips,Echinothrips americanus,root;Opisthokonta;Dicondylia;Ecdysozoa;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa,,,,
1941239,146804,Eukaryota,Insecta,Thysanoptera,Thripidae,Thripinae,Echinothrips,Echinothrips americanus,root;Opisthokonta;Dicondylia;Ecdysozoa;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa,,,,
572290,9187,Eukaryota,Aves,Passeriformes,Turdidae,NA,Turdus,Turdus merula,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
572290,411519,Eukaryota,Aves,Passeriformes,Turdidae,NA,Turdus,Turdus hortulorum,root;Opisthokonta;Dipnotetrapodomorpha;Dinosauria;Archelosauria;Sauropsida;Tetrapoda;Amniota;Theropoda;Archosauria;Sauria;Saurischia;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Coelurosauria;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
299200,108546,Eukaryota,Liliopsida,Liliales,Liliaceae,NA,Fritillaria,Fritillaria thunbergii,root;Magnoliopsida;Spermatophyta;Tracheophyta;Euphyllophyta;cellular organisms;Mesangiospermae;Embryophyta,,,,
101850,254426,Eukaryota,Insecta,Lepidoptera,Noctuidae,Plusiinae,Thysanoplusia,Thysanoplusia orichalcea,root;Opisthokonta;Dicondylia;Ecdysozoa;Panarthropoda;cellular organisms;Protostomia;Pancrustacea;Mandibulata;Bilateria;Ditrysia;Eumetazoa;Obtectomera,,,,
1163537,9397,Eukaryota,Mammalia,Chiroptera,NA,NA,NA,NA,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
1163537,40233,Eukaryota,Mammalia,Chiroptera,Phyllostomidae,Carolliinae,Carollia,Carollia perspicillata,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
2169919,125878,Eukaryota,Amphibia,Anura,Dicroglossidae,Dicroglossinae,Nanorana,Nanorana parkeri,root;Opisthokonta;Dipnotetrapodomorpha;Tetrapoda;Teleostomi;Bilateria;Vertebrata;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
318844,9913,Eukaryota,Mammalia,NA,Bovidae,Bovinae,Bos,Bos taurus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Cetartiodactyla;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
318844,469753,Eukaryota,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Culicoides,Culicoides brevitarsis,root;Opisthokonta;Dicondylia;Protostomia;Pancrustacea;Mandibulata;Bilateria;Panarthropoda;Eumetazoa;Ecdysozoa;cellular organisms,,,,
11084,9606,Eukaryota,Mammalia,Primates,Hominidae,Homininae,Homo,Homo sapiens,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Bilateria;Vertebrata;Teleostomi;Euteleostomi;Eumetazoa;Boreoeutheria;Gnathostomata;Deuterostomia;cellular organisms,,,,
11084,10090,Eukaryota,Mammalia,Rodentia,Muridae,Murinae,Mus,Mus musculus,root;Opisthokonta;Eutheria;Dipnotetrapodomorpha;Tetrapoda;Amniota;Theria;Euteleostomi;Muroidea;Glires;Bilateria;Vertebrata;Teleostomi;Eumetazoa;Gnathostomata;Deuterostomia;Boreoeutheria;cellular organisms,,,,
11084,34613,Eukaryota,Arachnida,Ixodida,Ixodidae,Ixodinae,Ixodes,Ixodes ricinus,root;Opisthokonta;Protostomia;Panarthropoda;cellular organisms;Eumetazoa;Bilateria;Ecdysozoa,,,,
11084,34615,Eukaryota,Arachnida,Ixodida,Ixodidae,Ixodinae,Ixodes,Ixodes persulcatus,root;Opisthokonta;Protostomia;Panarthropoda;cellular organisms;Eumetazoa;Bilateria;Ecdysozoa,,,,
160691,103373,Eukaryota,Amphibia,Anura,Dicroglossidae,Dicroglossinae,Hoplobatrachus,Hoplobatrachus tigerinus,root;Opisthokonta;Dipnotetrapodomorpha;Tetrapoda;Teleostomi;Bilateria;Vertebrata;Euteleostomi;Eumetazoa;Gnathostomata;Deuterostomia;cellular organisms,,,,
