Order,Family,Genus,Species,Genome Composition
Caudovirales,Siphoviridae,Phietavirus,Staphylococcus virus phiNM1,dsDNA
Caudovirales,Siphoviridae,Phietavirus,Staphylococcus virus phiNM2,dsDNA
Caudovirales,Siphoviridae,Phietavirus,Staphylococcus virus phiNM4,dsDNA
Caudovirales,Siphoviridae,Phietavirus,Staphylococcus virus SAP26,dsDNA
Caudovirales,Siphoviridae,Phietavirus,Staphylococcus virus X2,dsDNA
Caudovirales,Siphoviridae,Phifelvirus,Enterococcus virus FL1,dsDNA
Caudovirales,Siphoviridae,Phifelvirus,Enterococcus virus FL2,dsDNA
Caudovirales,Siphoviridae,Phifelvirus,Enterococcus virus FL3,dsDNA
Caudovirales,Siphoviridae,Phijl1virus,Lactobacillus virus ATCC8014,dsDNA
Caudovirales,Siphoviridae,Phijl1virus,Lactobacillus virus phiJL1,dsDNA
Caudovirales,Siphoviridae,Phijl1virus,Pediococcus virus cIP1,dsDNA
Caudovirales,Siphoviridae,Pis4avirus,Aeromonas virus pIS4A,dsDNA
Caudovirales,Siphoviridae,Psavirus,Listeria virus LP302,dsDNA
Caudovirales,Siphoviridae,Psavirus,Listeria virus PSA,dsDNA
Caudovirales,Siphoviridae,Psimunavirus,Methanobacterium virus psiM1,dsDNA
Caudovirales,Siphoviridae,Rdjlvirus,Roseobacter virus RDJL1,dsDNA
Caudovirales,Siphoviridae,Rdjlvirus,Roseobacter virus RDJL2,dsDNA
Caudovirales,Siphoviridae,Rer2virus,Rhodococcus virus RER2,dsDNA
Caudovirales,Siphoviridae,Sap6virus,Enterococcus virus BC611,dsDNA
Caudovirales,Siphoviridae,Sap6virus,Enterococcus virus IMEEF1,dsDNA
Caudovirales,Siphoviridae,Sap6virus,Enterococcus virus SAP6,dsDNA
Caudovirales,Siphoviridae,Sap6virus,Enterococcus virus VD13,dsDNA
Caudovirales,Siphoviridae,Sap6virus,Streptococcus virus SPQS1,dsDNA
Caudovirales,Siphoviridae,Send513virus,Mycobacterium virus Papyrus,dsDNA
Caudovirales,Siphoviridae,Send513virus,Mycobacterium virus Send513,dsDNA
Caudovirales,Siphoviridae,Septima3virus,Burkholderia virus KL1,dsDNA
Caudovirales,Siphoviridae,Septima3virus,Pseudomonas virus 73,dsDNA
Caudovirales,Siphoviridae,Septima3virus,Pseudomonas virus Ab26,dsDNA
Caudovirales,Siphoviridae,Septima3virus,Pseudomonas virus Kakheti25,dsDNA
Caudovirales,Siphoviridae,Seuratvirus,Escherichia virus Cajan,dsDNA
Caudovirales,Siphoviridae,Seuratvirus,Escherichia virus Seurat,dsDNA
Caudovirales,Siphoviridae,Sextaecvirus,Staphylococcus virus SEP9,dsDNA
Caudovirales,Siphoviridae,Sextaecvirus,Staphylococcus virus Sextaec,dsDNA
Caudovirales,Siphoviridae,Sfi11virus,Streptococcus virus 858,dsDNA
Caudovirales,Siphoviridae,Sfi11virus,Streptococcus virus 2972,dsDNA
Caudovirales,Siphoviridae,Sfi11virus,Streptococcus virus ALQ132,dsDNA
Caudovirales,Siphoviridae,Sfi11virus,Streptococcus virus O1205,dsDNA
Caudovirales,Siphoviridae,Sfi11virus,Streptococcus virus Sfi11,dsDNA
Caudovirales,Siphoviridae,Sfi21dt1virus,Streptococcus virus 7201,dsDNA
Caudovirales,Siphoviridae,Sfi21dt1virus,Streptococcus virus DT1,dsDNA
Caudovirales,Siphoviridae,Sfi21dt1virus,Streptococcus virus phiAbc2,dsDNA
Caudovirales,Siphoviridae,Sfi21dt1virus,Streptococcus virus Sfi19,dsDNA
Caudovirales,Siphoviridae,Sfi21dt1virus,Streptococcus virus Sfi21,dsDNA
Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Diva,dsDNA
Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Hb10c2,dsDNA
Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Rani,dsDNA
Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Shelly,dsDNA
Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Sitara,dsDNA
Caudovirales,Siphoviridae,Sitaravirus,Paenibacillus virus Willow,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus 712,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus ASCC191,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus ASCC273,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus ASCC281,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus ASCC465,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus ASCC532,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus Bibb29,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus bIL170,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus CB13,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus CB14,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus CB19,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus CB20,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus jj50,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus P2,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus P008,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus sk1,dsDNA
Caudovirales,Siphoviridae,Sk1virus,Lactococcus virus Sl4,dsDNA
Caudovirales,Siphoviridae,Slashvirus,Bacillus virus Slash,dsDNA
Caudovirales,Siphoviridae,Slashvirus,Bacillus virus Stahl,dsDNA
Caudovirales,Siphoviridae,Slashvirus,Bacillus virus Staley,dsDNA
Caudovirales,Siphoviridae,Slashvirus,Bacillus virus Stills,dsDNA
Caudovirales,Siphoviridae,Smoothievirus,Gordonia virus Bachita,dsDNA
Caudovirales,Siphoviridae,Smoothievirus,Gordonia virus ClubL,dsDNA
Caudovirales,Siphoviridae,Smoothievirus,Gordonia virus OneUp,dsDNA
Caudovirales,Siphoviridae,Smoothievirus,Gordonia virus Smoothie,dsDNA
Caudovirales,Siphoviridae,Soupsvirus,Gordonia virus Soups,dsDNA
Caudovirales,Siphoviridae,Spbetavirus,Bacillus virus SPbeta,dsDNA
Caudovirales,Siphoviridae,Ssp2virus,Vibrio virus MAR10,dsDNA
Caudovirales,Siphoviridae,Ssp2virus,Vibrio virus SSP002,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus AKFV33,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus BF23,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus DT57C,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus EPS7,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus FFH1,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus H8,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus slur09,dsDNA
Caudovirales,Siphoviridae,T5virus,Escherichia virus T5,dsDNA
Caudovirales,Siphoviridae,T5virus,Salmonella virus 118970sal2,dsDNA
Caudovirales,Siphoviridae,T5virus,Salmonella virus Shivani,dsDNA
Caudovirales,Siphoviridae,T5virus,Salmonella virus SPC35,dsDNA
Caudovirales,Siphoviridae,T5virus,Salmonella virus Stitch,dsDNA
Caudovirales,Siphoviridae,Tankvirus,Arthrobacter virus Tank,dsDNA
Caudovirales,Siphoviridae,Tin2virus,Tsukamurella virus TIN2,dsDNA
Caudovirales,Siphoviridae,Tin2virus,Tsukamurella virus TIN3,dsDNA
Caudovirales,Siphoviridae,Tin2virus,Tsukamurella virus TIN4,dsDNA
Caudovirales,Siphoviridae,Titanvirus,Rhodobacter virus RcSpartan,dsDNA
Caudovirales,Siphoviridae,Titanvirus,Rhodobacter virus RcTitan,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Anaya,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Angelica,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Crimd,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Fionnbarth,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Jaws,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Larva,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Macncheese,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus Pixie,dsDNA
Caudovirales,Siphoviridae,Tm4virus,Mycobacterium virus TM4,dsDNA
Caudovirales,Siphoviridae,Tp21virus,Bacillus virus BMBtp2,dsDNA
Caudovirales,Siphoviridae,Tp21virus,Bacillus virus TP21,dsDNA
Caudovirales,Siphoviridae,Tp84virus,Geobacillus virus Tp84,dsDNA
Caudovirales,Siphoviridae,Triavirus,Staphylococcus virus 47,dsDNA
Caudovirales,Siphoviridae,Triavirus,Staphylococcus virus 3a,dsDNA
Caudovirales,Siphoviridae,Triavirus,Staphylococcus virus 42e,dsDNA
Caudovirales,Siphoviridae,Triavirus,Staphylococcus virus IPLA35,dsDNA
Caudovirales,Siphoviridae,Triavirus,Staphylococcus virus phi12,dsDNA
Caudovirales,Siphoviridae,Triavirus,Staphylococcus virus phiSLT,dsDNA
Caudovirales,Siphoviridae,Trigintaduovirus,Mycobacterium virus 32HC,dsDNA
Caudovirales,Siphoviridae,Unassigned,Rhodococcus virus RGL3,dsDNA
Caudovirales,Siphoviridae,Vegasvirus,Paenibacillus virus Vegas,dsDNA
Caudovirales,Siphoviridae,Vendettavirus,Gordonia virus Vendetta,dsDNA
Caudovirales,Siphoviridae,Wbetavirus,Bacillus virus Wbeta,dsDNA
Caudovirales,Siphoviridae,Wildcatvirus,Mycobacterium virus Wildcat,dsDNA
Caudovirales,Siphoviridae,Wizardvirus,Gordonia virus Twister6,dsDNA
Caudovirales,Siphoviridae,Wizardvirus,Gordonia virus Wizard,dsDNA
Caudovirales,Siphoviridae,Woesvirus,Gordonia virus Hotorobo,dsDNA
Caudovirales,Siphoviridae,Woesvirus,Gordonia virus Monty,dsDNA
Caudovirales,Siphoviridae,Woesvirus,Gordonia virus Woes,dsDNA
Caudovirales,Siphoviridae,Xp10virus,Xanthomonas virus CP1,dsDNA
Caudovirales,Siphoviridae,Xp10virus,Xanthomonas virus OP1,dsDNA
Caudovirales,Siphoviridae,Xp10virus,Xanthomonas virus phil7,dsDNA
Caudovirales,Siphoviridae,Xp10virus,Xanthomonas virus Xop411,dsDNA
Caudovirales,Siphoviridae,Xp10virus,Xanthomonas virus Xp10,dsDNA
Caudovirales,Siphoviridae,Ydn12virus,Streptomyces virus TP1604,dsDNA
Caudovirales,Siphoviridae,Ydn12virus,Streptomyces virus YDN12,dsDNA
Caudovirales,Siphoviridae,Yuavirus,Alphaproteobacteria virus phiJl001,dsDNA
Caudovirales,Siphoviridae,Yuavirus,Pseudomonas virus LKO4,dsDNA
Caudovirales,Siphoviridae,Yuavirus,Pseudomonas virus M6,dsDNA
Caudovirales,Siphoviridae,Yuavirus,Pseudomonas virus MP1412,dsDNA
Caudovirales,Siphoviridae,Yuavirus,Pseudomonas virus PAE1,dsDNA
Caudovirales,Siphoviridae,Yuavirus,Pseudomonas virus Yua,dsDNA
Herpesvirales,Alloherpesviridae,Batrachovirus,Ranid herpesvirus 1,dsDNA
Herpesvirales,Alloherpesviridae,Batrachovirus,Ranid herpesvirus 2,dsDNA
Herpesvirales,Alloherpesviridae,Batrachovirus,Ranid herpesvirus 3,dsDNA
Herpesvirales,Alloherpesviridae,Cyprinivirus,Anguillid herpesvirus 1,dsDNA
Herpesvirales,Alloherpesviridae,Cyprinivirus,Cyprinid herpesvirus 1,dsDNA
Herpesvirales,Alloherpesviridae,Cyprinivirus,Cyprinid herpesvirus 2,dsDNA
Herpesvirales,Alloherpesviridae,Cyprinivirus,Cyprinid herpesvirus 3,dsDNA
Herpesvirales,Alloherpesviridae,Ictalurivirus,Acipenserid herpesvirus 2,dsDNA
Herpesvirales,Alloherpesviridae,Ictalurivirus,Ictalurid herpesvirus 1,dsDNA
Herpesvirales,Alloherpesviridae,Ictalurivirus,Ictalurid herpesvirus 2,dsDNA
Herpesvirales,Alloherpesviridae,Salmonivirus,Salmonid herpesvirus 1,dsDNA
Herpesvirales,Alloherpesviridae,Salmonivirus,Salmonid herpesvirus 2,dsDNA
Herpesvirales,Alloherpesviridae,Salmonivirus,Salmonid herpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Iltovirus,Gallid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Iltovirus,Psittacid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Mardivirus,Anatid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Mardivirus,Columbid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Mardivirus,Gallid alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Mardivirus,Gallid alphaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Mardivirus,Meleagrid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Scutavirus,Chelonid alphaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Ateline alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Bovine alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Cercopithecine alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Human alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Human alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Leporid alphaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Macacine alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Macropodid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Macropodid alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Panine alphaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Papiine alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Simplexvirus,Saimiriine alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Chelonid alphaherpesvirus 6,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Bovine alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Bovine alphaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Bubaline alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Canid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Caprine alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Cercopithecine alphaherpesvirus 9,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Cervid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Cervid alphaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Equid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Equid alphaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Equid alphaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Equid alphaherpesvirus 8,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Equid alphaherpesvirus 9,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Felid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Human alphaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Phocid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Varicellovirus,Suid alphaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Aotine betaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Cebine betaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Cercopithecine betaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Human betaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Macacine betaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Panine betaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Papiine betaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Cytomegalovirus,Saimiriine betaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Muromegalovirus,Murid betaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Muromegalovirus,Murid betaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Muromegalovirus,Murid betaherpesvirus 8,dsDNA
Herpesvirales,Herpesviridae,Proboscivirus,Elephantid betaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Roseolovirus,Human betaherpesvirus 7,dsDNA
Herpesvirales,Herpesviridae,Roseolovirus,Human betaherpesvirus 6A,dsDNA
Herpesvirales,Herpesviridae,Roseolovirus,Human betaherpesvirus 6B,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Caviid betaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Suid betaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Tupaiid betaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Callitrichine gammaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Cercopithecine gammaherpesvirus 14,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Gorilline gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Human gammaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Macacine gammaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Panine gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Papiine gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Lymphocryptovirus,Pongine gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Alcelaphine gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Alcelaphine gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Bovine gammaherpesvirus 6,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Caprine gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Hippotragine gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Ovine gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Suid gammaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Suid gammaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Macavirus,Suid gammaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Percavirus,Equid gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Percavirus,Equid gammaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Percavirus,Mustelid gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Ateline gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Ateline gammaherpesvirus 3,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Bovine gammaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Cricetid gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Human gammaherpesvirus 8,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Macacine gammaherpesvirus 5,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Murid gammaherpesvirus 4,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Murid gammaherpesvirus 7,dsDNA
Herpesvirales,Herpesviridae,Rhadinovirus,Saimiriine gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Equid gammaherpesvirus 7,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Phocid gammaherpesvirus 2,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Saguinine gammaherpesvirus 1,dsDNA
Herpesvirales,Herpesviridae,Unassigned,Iguanid herpesvirus 2,dsDNA
Herpesvirales,Malacoherpesviridae,Aurivirus,Haliotid herpesvirus 1,dsDNA
Herpesvirales,Malacoherpesviridae,Ostreavirus,Ostreid herpesvirus 1,dsDNA
Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Acidianus filamentous virus 3,dsDNA
Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Acidianus filamentous virus 6,dsDNA
Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Acidianus filamentous virus 7,dsDNA
Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Acidianus filamentous virus 8,dsDNA
Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Acidianus filamentous virus 9,dsDNA
Ligamenvirales,Lipothrixviridae,Betalipothrixvirus,Sulfolobus islandicus filamentous virus,dsDNA
Ligamenvirales,Lipothrixviridae,Deltalipothrixvirus,Acidianus filamentous virus 2,dsDNA
Ligamenvirales,Lipothrixviridae,Gammalipothrixvirus,Acidianus filamentous virus 1,dsDNA
Ligamenvirales,Rudiviridae,Rudivirus,Acidianus rod-shaped virus 1,dsDNA
Ligamenvirales,Rudiviridae,Rudivirus,Sulfolobus islandicus rod-shaped virus 1,dsDNA
Ligamenvirales,Rudiviridae,Rudivirus,Sulfolobus islandicus rod-shaped virus 2,dsDNA
Mononegavirales,Bornaviridae,Carbovirus,Queensland carbovirus,ssRNA(-)
Mononegavirales,Bornaviridae,Carbovirus,Southwest carbovirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Elapid 1 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Mammalian 1 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Mammalian 2 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Passeriform 1 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Passeriform 2 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Psittaciform 1 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Psittaciform 2 orthobornavirus,ssRNA(-)
Mononegavirales,Bornaviridae,Orthobornavirus,Waterbird 1 orthobornavirus,ssRNA(-)
Mononegavirales,Filoviridae,Cuevavirus,Lloviu cuevavirus,ssRNA(-)
Mononegavirales,Filoviridae,Ebolavirus,Bundibugyo ebolavirus,ssRNA(-)
Mononegavirales,Filoviridae,Ebolavirus,Reston ebolavirus,ssRNA(-)
Mononegavirales,Filoviridae,Ebolavirus,Sudan ebolavirus,ssRNA(-)
Mononegavirales,Filoviridae,Ebolavirus,Tai Forest ebolavirus,ssRNA(-)
Mononegavirales,Filoviridae,Ebolavirus,Zaire ebolavirus,ssRNA(-)
Mononegavirales,Filoviridae,Marburgvirus,Marburg marburgvirus,ssRNA(-)
Mononegavirales,Mymonaviridae,Sclerotimonavirus,Sclerotinia sclerotimonavirus,ssRNA(-)
Mononegavirales,Nyamiviridae,Nyavirus,Midway nyavirus,ssRNA(-)
Mononegavirales,Nyamiviridae,Nyavirus,Nyamanini nyavirus,ssRNA(-)
Mononegavirales,Nyamiviridae,Nyavirus,Sierra Nevada nyavirus,ssRNA(-)
Mononegavirales,Nyamiviridae,Peropuvirus,Pteromalus puparum peropuvirus,ssRNA(-)
Mononegavirales,Nyamiviridae,Socyvirus,Soybean cyst nematode socyvirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Aquaparamyxovirus,Salmon aquaparamyxovirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 1,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 2,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 3,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 4,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 5,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 6,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 7,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 8,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 9,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 10,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 11,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 12,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 13,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 14,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 15,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 16,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 17,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 18,ssRNA(-)
Mononegavirales,Paramyxoviridae,Avulavirus,Avian avulavirus 19,ssRNA(-)
Mononegavirales,Paramyxoviridae,Ferlavirus,Reptilian ferlavirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Henipavirus,Cedar henipavirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Henipavirus,Ghanaian bat henipavirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Henipavirus,Hendra henipavirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Henipavirus,Mojiang henipavirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Henipavirus,Nipah henipavirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Morbillivirus,Canine morbillivirus,ssRNA(-)
Mononegavirales,Paramyxoviridae,Morbillivirus,Cetacean morbillivirus,ssRNA(-)
